Годвып;Пробег;Серия;КолвохозяевпоПТС;Лошадки;Состояние;квадратсерии;квадратвозраста;квадратпробега;Цена
9;205500;2;3;272;3;4;81;42230250000;800000
7;192000;3;1;367;3;9;49;36864000000;800000
7;183000;3;2;367;3;9;49;33489000000;800000
6;180000;2;2;197;3;4;36;32400000000;800000
9;175000;2;3;272;3;4;81;30625000000;800000
10;170000;3;2;333;3;9;100;28900000000;800000
7;157000;2;2;258;3;4;49;24649000000;800000
7;155000;2;2;197;3;4;49;24025000000;800000
7;155000;2;1;218;3;4;49;24025000000;800000
8;152000;3;1;306;3;9;64;23104000000;800000
6;152000;2;2;218;2;4;36;23104000000;800000
8;150000;2;2;258;2;4;64;22500000000;800000
8;140000;1;3;258;3;1;64;19600000000;800000
6;138000;2;1;177;2;4;36;19044000000;800000
6;137500;2;2;190;3;4;36;18906250000;800000
10;135000;3;2;445;3;9;100;18225000000;800000
7;134000;2;2;367;3;4;49;17956000000;800000
7;131000;2;1;272;3;4;49;17161000000;800000
5;129000;1;1;177;3;1;25;16641000000;800000
7;128000;3;3;367;3;9;49;16384000000;800000
8;126000;2;2;218;3;4;64;15876000000;800000
8;125000;1;2;218;3;1;64;15625000000;800000
8;123000;1;2;218;3;1;64;15129000000;800000
8;121000;2;1;258;3;4;64;14641000000;800000
6;120000;2;1;218;3;4;36;14400000000;800000
6;119000;2;3;156;3;4;36;14161000000;800000
6;115000;2;2;218;3;4;36;13225000000;800000
7;110000;2;2;163;3;4;49;12100000000;800000
6;110000;2;3;156;3;4;36;12100000000;800000
6;110000;3;2;258;3;9;36;12100000000;800000
7;108000;2;3;218;3;4;49;11664000000;800000
6;105000;3;3;258;2;9;36;11025000000;800000
6;105000;2;2;272;3;4;36;11025000000;800000
7;101773;2;1;272;3;4;49;10357743529;800000
11;98000;3;1;445;3;9;121;9604000000;800000
6;95000;1;3;136;3;1;36;9025000000;800000
8;93500;3;3;306;3;9;64;8742250000;800000
6;92592;2;2;272;3;4;36;8573278464;800000
5;90000;1;1;177;3;1;25;8100000000;800000
6;90000;2;2;156;3;4;36;8100000000;800000
9;86000;3;1;445;3;9;81;7396000000;800000
5;82000;1;1;218;2;1;25;6724000000;800000
6;80000;2;1;170;3;4;36;6400000000;800000
3;77000;1;1;136;3;1;9;5929000000;800000
2;76000;1;1;136;3;1;4;5776000000;800000
4;75000;1;2;156;3;1;16;5625000000;800000
8;75000;3;2;367;3;9;64;5625000000;800000
4;73000;1;1;156;3;1;16;5329000000;800000
4;72401;1;1;136;3;1;16;5241904801;800000
6;72000;1;1;218;3;1;36;5184000000;800000
7;67000;2;2;218;3;4;49;4489000000;800000
5;66000;1;1;156;3;1;25;4356000000;800000
4;62000;1;1;136;2;1;16;3844000000;800000
6;62000;1;2;218;3;1;36;3844000000;800000
4;61000;2;1;156;3;4;16;3721000000;800000
3;60000;1;1;136;3;1;9;3600000000;800000
4;58000;1;1;143;3;1;16;3364000000;800000
3;57000;1;1;136;3;1;9;3249000000;800000
5;57000;1;2;218;3;1;25;3249000000;800000
2;55000;1;1;136;3;1;4;3025000000;800000
5;50500;1;2;218;3;1;25;2550250000;800000
3;50000;1;3;136;2;1;9;2500000000;800000
3;45200;1;3;136;2;1;9;2043040000;800000
2;44000;1;2;136;3;1;4;1936000000;800000
5;34000;1;1;156;3;1;25;1156000000;800000
3;33000;1;2;136;3;1;9;1089000000;800000
3;32000;1;1;136;3;1;9;1024000000;800000
6;25000;1;1;218;3;1;36;625000000;800000
3;24000;1;1;136;3;1;9;576000000;800000
5;21000;1;1;136;3;1;25;441000000;800000
16;20000;3;1;326;3;9;256;400000000;800000
7;150000;2;2;272;3;4;49;22500000000;802000
6;176000;2;1;272;3;4;36;30976000000;802887
6;120000;2;1;177;3;4;36;14400000000;805000
8;173000;3;2;231;2;9;64;29929000000;806061
5;85800;1;2;177;3;1;25;7361640000;809000
7;103000;1;1;306;3;1;49;10609000000;809998
7;165000;3;3;367;3;9;49;27225000000;810000
7;164000;2;3;218;3;4;49;26896000000;810000
6;157000;3;1;306;3;9;36;24649000000;810000
8;151000;2;3;258;2;4;64;22801000000;810000
5;138000;2;2;177;3;4;25;19044000000;810000
7;130000;2;2;218;3;4;49;16900000000;810000
6;125000;2;2;218;3;4;36;15625000000;810000
6;113600;2;2;218;3;4;36;12904960000;810000
4;111000;1;2;136;3;1;16;12321000000;810000
8;110000;2;1;231;3;4;64;12100000000;810000
5;105000;2;2;272;3;4;25;11025000000;810000
7;104000;2;2;258;3;4;49;10816000000;810000
6;99000;2;2;272;2;4;36;9801000000;810000
5;86000;2;1;218;3;4;25;7396000000;810000
4;74000;1;2;218;3;1;16;5476000000;810000
5;60000;1;2;143;3;1;25;3600000000;810000
3;59800;1;1;136;3;1;9;3576040000;810000
3;58000;1;2;136;3;1;9;3364000000;810000
4;51150;1;1;136;3;1;16;2616322500;810000
3;42000;1;1;136;3;1;9;1764000000;810000
4;27800;1;1;136;3;1;16;772840000;810000
3;22000;1;1;136;3;1;9;484000000;810000
8;205000;1;3;231;3;1;64;42025000000;815000
4;104000;1;1;170;3;1;16;10816000000;815000
6;82000;1;3;218;3;1;36;6724000000;815000
5;59000;2;2;156;3;4;25;3481000000;815000
3;22500;1;1;136;3;1;9;506250000;815000
4;76000;1;1;163;3;1;16;5776000000;816000
7;160000;2;2;197;3;4;49;25600000000;820000
8;160000;3;2;367;3;9;64;25600000000;820000
6;116000;2;2;170;3;4;36;13456000000;820000
7;115000;2;2;150;3;4;49;13225000000;820000
8;110000;2;1;231;3;4;64;12100000000;820000
8;109000;1;2;218;2;1;64;11881000000;820000
5;106000;1;2;177;3;1;25;11236000000;820000
7;103000;3;1;367;3;9;49;10609000000;820000
5;102000;2;1;177;3;4;25;10404000000;820000
3;96000;1;1;156;3;1;9;9216000000;820000
4;77060;1;1;156;3;1;16;5938243600;820000
4;75000;1;1;136;2;1;16;5625000000;820000
7;69000;2;1;190;3;4;49;4761000000;820000
4;63000;1;1;156;3;1;16;3969000000;820000
5;59000;1;2;218;3;1;25;3481000000;820000
3;45000;1;2;136;3;1;9;2025000000;820000
3;45000;1;1;136;3;1;9;2025000000;820000
4;35000;1;1;143;3;1;16;1225000000;820000
3;35000;1;1;170;3;1;9;1225000000;820000
9;208000;3;2;306;3;9;81;43264000000;822000
8;118000;3;1;367;3;9;64;13924000000;822000
6;154000;2;3;272;3;4;36;23716000000;825000
6;126500;2;2;218;3;4;36;16002250000;825000
4;54000;1;1;156;3;1;16;2916000000;825000
5;71000;2;1;218;3;4;25;5041000000;829000
5;172000;1;2;177;3;1;25;29584000000;830000
7;151000;2;3;258;3;4;49;22801000000;830000
8;150000;3;2;445;3;9;64;22500000000;830000
6;150000;2;1;218;3;4;36;22500000000;830000
7;145000;3;2;367;3;9;49;21025000000;830000
6;124000;2;2;197;3;4;36;15376000000;830000
5;120000;2;2;218;3;4;25;14400000000;830000
7;115000;2;2;218;3;4;49;13225000000;830000
7;115000;2;2;272;3;4;49;13225000000;830000
8;113000;2;2;258;3;4;64;12769000000;830000
5;112000;1;3;177;3;1;25;12544000000;830000
5;100000;1;1;177;3;1;25;10000000000;830000
5;96500;1;2;218;2;1;25;9312250000;830000
6;96000;2;1;272;3;4;36;9216000000;830000
5;93000;2;2;218;3;4;25;8649000000;830000
6;93000;2;2;218;3;4;36;8649000000;830000
5;83000;1;2;143;3;1;25;6889000000;830000
6;78150;2;1;177;3;4;36;6107422500;830000
4;74000;1;1;136;3;1;16;5476000000;830000
3;68700;1;1;150;3;1;9;4719690000;830000
3;65000;1;1;143;3;1;9;4225000000;830000
5;64000;1;2;218;3;1;25;4096000000;830000
7;63000;2;1;218;3;4;49;3969000000;830000
4;62000;1;1;156;3;1;16;3844000000;830000
3;56000;1;1;156;3;1;9;3136000000;830000
5;52000;1;2;156;3;1;25;2704000000;830000
5;50500;1;1;218;3;1;25;2550250000;830000
7;34000;2;1;218;3;4;49;1156000000;830000
3;30000;1;1;136;3;1;9;900000000;830000
3;24000;1;1;136;3;1;9;576000000;830000
6;130000;2;2;218;3;4;36;16900000000;833000
4;75000;1;1;143;3;1;16;5625000000;835000
10;149000;2;2;231;3;4;100;22201000000;839000
8;217000;2;1;231;3;4;64;47089000000;840000
6;145000;3;2;367;2;9;36;21025000000;840000
8;140000;2;2;367;3;4;64;19600000000;840000
6;112000;2;1;177;3;4;36;12544000000;840000
5;103000;2;2;218;3;4;25;10609000000;840000
5;90000;2;2;218;3;4;25;8100000000;840000
6;89660;2;2;218;3;4;36;8038915600;840000
5;86300;2;2;272;3;4;25;7447690000;840000
4;84500;1;1;218;3;1;16;7140250000;840000
4;77000;1;1;218;3;1;16;5929000000;840000
6;74000;2;2;218;3;4;36;5476000000;840000
5;61000;1;1;156;3;1;25;3721000000;840000
3;45000;1;2;156;3;1;9;2025000000;840000
2;39000;1;1;136;3;1;4;1521000000;840000
7;38000;2;1;272;3;4;49;1444000000;840000
5;210000;2;1;177;3;4;25;44100000000;845000
7;170000;2;2;258;3;4;49;28900000000;845000
7;122000;3;2;367;3;9;49;14884000000;845000
5;120000;2;1;218;3;4;25;14400000000;845000
5;85800;1;2;177;3;1;25;7361640000;845000
4;48000;1;1;156;3;1;16;2304000000;845000
7;136000;2;2;272;3;4;49;18496000000;849000
6;48000;1;1;272;3;1;36;2304000000;849999
9;220000;2;2;218;3;4;81;48400000000;850000
9;179000;2;2;272;3;4;81;32041000000;850000
10;150000;3;1;445;3;9;100;22500000000;850000
5;150000;2;2;218;3;4;25;22500000000;850000
6;143000;2;1;177;3;4;36;20449000000;850000
9;142000;3;1;445;3;9;81;20164000000;850000
7;140000;2;2;235;3;4;49;19600000000;850000
7;138000;2;1;306;3;4;49;19044000000;850000
6;135000;3;2;258;3;9;36;18225000000;850000
6;135000;2;1;218;3;4;36;18225000000;850000
6;133000;2;3;218;3;4;36;17689000000;850000
8;130000;2;2;218;3;4;64;16900000000;850000
7;130000;2;3;258;3;4;49;16900000000;850000
6;130000;2;3;272;3;4;36;16900000000;850000
7;130000;3;3;306;3;9;49;16900000000;850000
6;127000;2;1;177;3;4;36;16129000000;850000
8;125528;2;3;258;3;4;64;15757278784;850000
5;125000;2;2;156;3;4;25;15625000000;850000
7;121000;3;3;367;3;9;49;14641000000;850000
6;121000;2;2;218;2;4;36;14641000000;850000
7;120000;2;1;163;3;4;49;14400000000;850000
9;120000;3;2;231;3;9;81;14400000000;850000
6;117000;2;2;272;3;4;36;13689000000;850000
5;115000;2;1;218;3;4;25;13225000000;850000
8;113000;2;2;258;3;4;64;12769000000;850000
6;110000;1;3;218;3;1;36;12100000000;850000
7;105000;2;1;272;3;4;49;11025000000;850000
4;104000;1;1;218;2;1;16;10816000000;850000
4;103000;1;2;184;3;1;16;10609000000;850000
7;102000;3;2;258;3;9;49;10404000000;850000
6;98000;2;2;177;3;4;36;9604000000;850000
6;96000;2;3;272;3;4;36;9216000000;850000
7;95000;3;2;258;2;9;49;9025000000;850000
4;91000;1;1;156;3;1;16;8281000000;850000
9;90600;3;1;445;3;9;81;8208360000;850000
6;90000;2;2;156;3;4;36;8100000000;850000
6;90000;2;3;272;2;4;36;8100000000;850000
5;90000;2;2;218;3;4;25;8100000000;850000
5;88000;1;3;156;2;1;25;7744000000;850000
8;88000;1;1;258;3;1;64;7744000000;850000
4;87000;1;3;156;3;1;16;7569000000;850000
6;87000;1;1;177;3;1;36;7569000000;850000
7;83000;1;1;306;3;1;49;6889000000;850000
8;83000;3;2;367;3;9;64;6889000000;850000
7;78000;2;1;272;2;4;49;6084000000;850000
5;75000;2;1;156;2;4;25;5625000000;850000
5;75000;2;2;177;3;4;25;5625000000;850000
6;71000;3;2;306;2;9;36;5041000000;850000
6;70000;2;1;218;3;4;36;4900000000;850000
5;70000;1;1;136;3;1;25;4900000000;850000
6;69000;1;1;218;3;1;36;4761000000;850000
3;63000;1;2;156;3;1;9;3969000000;850000
4;62000;1;2;156;3;1;16;3844000000;850000
5;60000;1;2;218;3;1;25;3600000000;850000
4;60000;1;1;156;3;1;16;3600000000;850000
5;57000;1;1;156;3;1;25;3249000000;850000
3;56000;1;1;136;3;1;9;3136000000;850000
4;56000;1;2;156;2;1;16;3136000000;850000
5;56000;2;1;156;3;4;25;3136000000;850000
6;55000;2;2;272;3;4;36;3025000000;850000
3;51000;1;1;136;3;1;9;2601000000;850000
7;48000;3;1;306;3;9;49;2304000000;850000
3;47000;1;1;156;3;1;9;2209000000;850000
3;46000;1;1;136;3;1;9;2116000000;850000
7;38000;2;1;272;3;4;49;1444000000;850000
7;27900;1;2;218;3;1;49;778410000;850000
3;25336;1;1;136;3;1;9;641912896;850000
3;20000;1;1;136;3;1;9;400000000;850000
4;86728;2;1;218;3;4;16;7521745984;852000
7;102000;3;1;231;3;9;49;10404000000;853000
3;75238;1;1;136;3;1;9;5660756644;854000
7;147000;2;1;235;3;4;49;21609000000;855000
7;102000;3;1;231;3;9;49;10404000000;855000
7;102000;3;1;231;3;9;49;10404000000;855000
3;29000;1;2;156;3;1;9;841000000;855000
9;163000;1;2;258;3;1;81;26569000000;860000
6;130000;2;2;235;3;4;36;16900000000;860000
3;126000;1;1;218;3;1;9;15876000000;860000
7;120000;3;2;367;3;9;49;14400000000;860000
8;110000;3;2;367;3;9;64;12100000000;860000
6;95000;2;1;177;3;4;36;9025000000;860000
5;86000;1;2;218;3;1;25;7396000000;860000
6;83000;2;2;272;3;4;36;6889000000;860000
6;72000;1;2;218;3;1;36;5184000000;860000
4;36000;1;1;156;3;1;16;1296000000;860000
5;175000;2;3;177;3;4;25;30625000000;865000
7;122000;3;2;231;3;9;49;14884000000;865000
6;70000;2;2;272;3;4;36;4900000000;865000
6;58500;2;2;272;2;4;36;3422250000;865000
3;42000;1;3;156;3;1;9;1764000000;865000
5;40000;2;2;218;3;4;25;1600000000;869900
6;154000;2;1;197;3;4;36;23716000000;870000
8;132000;3;1;231;3;9;64;17424000000;870000
6;130000;2;2;272;3;4;36;16900000000;870000
5;117000;2;2;218;3;4;25;13689000000;870000
7;115000;2;1;218;3;4;49;13225000000;870000
7;115000;2;1;218;3;4;49;13225000000;870000
7;115000;3;2;231;3;9;49;13225000000;870000
6;109421;2;2;218;3;4;36;11972955241;870000
5;100000;2;1;177;3;4;25;10000000000;870000
6;91000;2;1;272;3;4;36;8281000000;870000
5;89000;2;1;156;3;4;25;7921000000;870000
3;86000;1;1;136;3;1;9;7396000000;870000
4;85000;1;2;218;3;1;16;7225000000;870000
3;78000;1;1;136;3;1;9;6084000000;870000
6;66000;2;3;218;3;4;36;4356000000;870000
4;60000;1;1;156;3;1;16;3600000000;870000
8;58000;2;1;258;2;4;64;3364000000;870000
3;52000;1;2;156;3;1;9;2704000000;870000
3;41700;1;2;156;3;1;9;1738890000;870000
3;35300;1;1;136;3;1;9;1246090000;870000
4;67500;1;1;143;3;1;16;4556250000;873000
6;149500;2;1;235;3;4;36;22350250000;879000
9;169000;2;2;258;3;4;81;28561000000;880000
9;165000;3;2;367;3;9;81;27225000000;880000
6;138000;2;1;197;3;4;36;19044000000;880000
6;89000;2;2;272;3;4;36;7921000000;880000
3;79000;1;1;156;3;1;9;6241000000;880000
4;73000;1;1;218;3;1;16;5329000000;880000
5;73000;2;2;218;3;4;25;5329000000;880000
3;68000;1;1;218;2;1;9;4624000000;880000
3;36000;1;2;218;3;1;9;1296000000;880000
3;33334;1;1;156;3;1;9;1111155556;880000
6;62000;3;1;258;3;9;36;3844000000;888888
8;152000;2;2;231;3;4;64;23104000000;890000
7;139120;2;2;258;3;4;49;19354374400;890000
7;135000;2;2;218;3;4;49;18225000000;890000
6;120000;2;2;272;3;4;36;14400000000;890000
6;108000;3;2;258;3;9;36;11664000000;890000
6;98000;2;1;177;3;4;36;9604000000;890000
9;90600;3;2;445;3;9;81;8208360000;890000
6;89000;2;2;272;3;4;36;7921000000;890000
6;85000;2;1;272;2;4;36;7225000000;890000
5;83500;2;1;218;3;4;25;6972250000;890000
4;82000;1;1;156;3;1;16;6724000000;890000
7;70000;2;1;218;3;4;49;4900000000;890000
7;58000;2;1;190;3;4;49;3364000000;890000
5;56000;2;1;156;3;4;25;3136000000;890000
5;48000;2;1;218;3;4;25;2304000000;890000
3;46000;1;1;136;3;1;9;2116000000;890000
5;98723;2;2;218;3;4;25;9746230729;891999
5;55250;2;2;218;3;4;25;3052562500;895000
6;106000;1;2;218;2;1;36;11236000000;897000
7;102000;3;1;231;3;9;49;10404000000;897000
6;87500;1;1;218;3;1;36;7656250000;897000
7;108000;3;2;258;3;9;49;11664000000;898552
5;158000;2;1;177;3;4;25;24964000000;899000
6;130000;2;1;177;3;4;36;16900000000;899000
6;125000;2;1;177;3;4;36;15625000000;899000
8;97000;3;2;231;3;9;64;9409000000;899000
4;86620;1;2;150;3;1;16;7503024400;899000
7;76000;1;2;306;3;1;49;5776000000;899000
6;64000;2;2;272;3;4;36;4096000000;899000
6;56000;3;2;367;3;9;36;3136000000;899000
8;175000;3;2;231;3;9;64;30625000000;900000
7;170000;3;2;231;3;9;49;28900000000;900000
7;170000;3;2;306;2;9;49;28900000000;900000
7;155000;3;2;306;3;9;49;24025000000;900000
6;150000;2;1;218;3;4;36;22500000000;900000
9;146000;2;2;272;3;4;81;21316000000;900000
7;140000;3;2;367;3;9;49;19600000000;900000
7;131000;3;1;367;2;9;49;17161000000;900000
8;125000;3;1;231;2;9;64;15625000000;900000
6;124000;2;1;218;2;4;36;15376000000;900000
6;120000;2;2;190;3;4;36;14400000000;900000
6;120000;2;2;177;3;4;36;14400000000;900000
8;118000;3;2;231;3;9;64;13924000000;900000
6;105000;3;2;306;3;9;36;11025000000;900000
8;96000;3;2;367;3;9;64;9216000000;900000
5;95000;1;1;218;3;1;25;9025000000;900000
7;94005;1;3;231;3;1;49;8836940025;900000
4;92000;1;1;177;2;1;16;8464000000;900000
4;87000;1;1;177;3;1;16;7569000000;900000
4;83000;1;1;177;3;1;16;6889000000;900000
5;75000;1;1;218;3;1;25;5625000000;900000
3;75000;1;1;156;3;1;9;5625000000;900000
6;69000;2;1;218;3;4;36;4761000000;900000
5;61000;2;2;218;3;4;25;3721000000;900000
5;57500;1;1;218;3;1;25;3306250000;900000
3;55000;1;2;156;3;1;9;3025000000;900000
6;55000;2;1;218;3;4;36;3025000000;900000
5;40000;1;2;156;3;1;25;1600000000;900000
5;34000;1;1;218;3;1;25;1156000000;900000
3;25000;1;1;136;3;1;9;625000000;900000
3;25000;1;1;136;3;1;9;625000000;900000
3;41000;1;1;218;3;1;9;1681000000;905000
6;110000;2;2;177;3;4;36;12100000000;910000
6;95500;1;2;218;3;1;36;9120250000;910000
8;95000;3;2;367;2;9;64;9025000000;910000
5;92000;2;1;177;3;4;25;8464000000;910000
8;87000;2;2;258;3;4;64;7569000000;910000
5;76000;1;2;177;3;1;25;5776000000;910000
5;74000;2;2;218;3;4;25;5476000000;910000
4;62000;1;2;218;3;1;16;3844000000;910000
5;29000;1;2;156;3;1;25;841000000;910000
5;25000;1;1;218;3;1;25;625000000;910000
5;127900;2;1;177;3;4;25;16358410000;915000
6;108416;3;1;367;3;9;36;11754029056;915000
3;30000;1;1;184;3;1;9;900000000;915000
6;80000;2;1;177;3;4;36;6400000000;917000
5;132500;2;1;177;3;4;25;17556250000;918000
5;150000;2;1;177;3;4;25;22500000000;919000
3;29000;1;1;218;3;1;9;841000000;919000
5;180000;1;1;177;3;1;25;32400000000;920000
6;170000;2;2;177;3;4;36;28900000000;920000
6;133000;2;2;177;3;4;36;17689000000;920000
5;130000;1;2;218;3;1;25;16900000000;920000
5;121000;2;2;218;2;4;25;14641000000;920000
7;120000;3;2;367;3;9;49;14400000000;920000
5;118000;2;2;170;3;4;25;13924000000;920000
6;113000;2;2;218;3;4;36;12769000000;920000
5;109000;2;2;218;3;4;25;11881000000;920000
8;109000;3;1;367;3;9;64;11881000000;920000
8;108000;2;3;367;3;4;64;11664000000;920000
5;96000;1;1;218;3;1;25;9216000000;920000
7;76841;2;2;218;3;4;49;5904539281;920000
3;55036;1;1;218;3;1;9;3028961296;920000
4;51000;1;2;218;3;1;16;2601000000;920000
3;46900;1;1;218;3;1;9;2199610000;920000
6;125000;2;1;235;3;4;36;15625000000;922222
7;93000;2;2;272;3;4;49;8649000000;925000
5;92500;2;2;218;3;4;25;8556250000;925000
4;71500;1;2;218;3;1;16;5112250000;925000
7;64978;2;2;272;3;4;49;4222140484;925000
3;47000;1;1;156;3;1;9;2209000000;925000
8;41000;3;1;367;3;9;64;1681000000;925000
3;22000;1;1;156;3;1;9;484000000;925000
8;157000;2;2;231;3;4;64;24649000000;930000
5;125000;2;2;218;3;4;25;15625000000;930000
7;115000;2;2;272;2;4;49;13225000000;930000
6;111000;2;2;272;2;4;36;12321000000;930000
5;110000;2;2;218;3;4;25;12100000000;930000
6;102000;2;1;177;3;4;36;10404000000;930000
6;100000;2;1;197;3;4;36;10000000000;930000
3;79000;1;1;156;3;1;9;6241000000;930000
6;79000;2;2;218;3;4;36;6241000000;930000
6;79000;2;2;218;3;4;36;6241000000;930000
6;77400;2;2;235;3;4;36;5990760000;930000
6;74000;1;1;218;3;1;36;5476000000;930000
5;73000;2;2;218;3;4;25;5329000000;930000
4;71000;1;1;177;3;1;16;5041000000;930000
8;69000;2;1;260;3;4;64;4761000000;930000
5;64541;2;2;218;3;4;25;4165540681;930000
3;62000;1;1;156;3;1;9;3844000000;930000
5;61000;1;2;218;3;1;25;3721000000;930000
8;57000;3;2;367;3;9;64;3249000000;930000
3;27000;1;1;156;3;1;9;729000000;930000
3;15400;1;2;218;3;1;9;237160000;930000
5;117000;2;1;235;3;4;25;13689000000;935000
6;112000;2;2;218;3;4;36;12544000000;935000
3;34290;1;2;156;3;1;9;1175804100;935000
6;68000;1;2;156;2;1;36;4624000000;939000
6;135000;2;2;190;3;4;36;18225000000;940000
7;120000;2;2;235;3;4;49;14400000000;940000
5;90000;2;2;218;3;4;25;8100000000;940000
7;73300;2;3;218;3;4;49;5372890000;940000
8;72000;2;2;258;3;4;64;5184000000;940000
6;70000;2;2;235;3;4;36;4900000000;940000
6;66500;2;2;218;3;4;36;4422250000;940000
3;61000;1;1;218;3;1;9;3721000000;940000
3;52000;1;2;156;3;1;9;2704000000;940000
7;140000;2;2;235;3;4;49;19600000000;945000
3;45000;1;1;218;3;1;9;2025000000;945000
4;99000;1;2;218;3;1;16;9801000000;949000
3;43000;1;1;136;3;1;9;1849000000;949000
8;250000;3;2;231;3;9;64;62500000000;950000
6;202000;2;1;235;3;4;36;40804000000;950000
7;180000;2;1;300;3;4;49;32400000000;950000
6;178000;2;2;197;3;4;36;31684000000;950000
6;158000;2;2;197;3;4;36;24964000000;950000
6;150000;2;1;218;3;4;36;22500000000;950000
6;140000;2;2;218;3;4;36;19600000000;950000
5;130000;2;3;253;3;4;25;16900000000;950000
6;127000;3;2;258;3;9;36;16129000000;950000
6;110000;2;1;197;2;4;36;12100000000;950000
4;108000;2;2;218;3;4;16;11664000000;950000
6;106500;2;2;272;2;4;36;11342250000;950000
5;105000;2;2;272;3;4;25;11025000000;950000
5;101000;1;1;234;3;1;25;10201000000;950000
7;100000;1;1;306;3;1;49;10000000000;950000
5;100000;2;1;177;3;4;25;10000000000;950000
4;93000;1;1;218;3;1;16;8649000000;950000
6;91420;2;2;272;3;4;36;8357616400;950000
7;90000;2;2;197;3;4;49;8100000000;950000
6;86000;2;2;190;3;4;36;7396000000;950000
5;85000;2;1;272;3;4;25;7225000000;950000
6;82000;1;2;218;3;1;36;6724000000;950000
6;79000;2;1;218;3;4;36;6241000000;950000
5;78000;2;2;218;3;4;25;6084000000;950000
3;77000;1;1;218;3;1;9;5929000000;950000
5;77000;1;1;218;3;1;25;5929000000;950000
7;75000;2;1;306;3;4;49;5625000000;950000
6;70000;2;2;177;3;4;36;4900000000;950000
2;52000;1;1;156;3;1;4;2704000000;950000
6;50000;2;2;272;3;4;36;2500000000;950000
3;49000;1;2;156;3;1;9;2401000000;950000
5;41000;2;1;218;3;4;25;1681000000;950000
4;40000;1;2;218;3;1;16;1600000000;950000
6;38000;2;1;218;3;4;36;1444000000;950000
3;31000;1;1;156;3;1;9;961000000;950000
2;29500;1;1;156;3;1;4;870250000;950000
6;24000;1;1;218;2;1;36;576000000;950000
3;14500;1;1;136;3;1;9;210250000;950000
4;13500;1;1;156;3;1;16;182250000;950000
7;82200;2;2;306;3;4;49;6756840000;955000
5;45000;2;1;170;3;4;25;2025000000;955000
6;39000;2;2;218;3;4;36;1521000000;955000
7;184100;2;2;235;3;4;49;33892810000;960000
6;135000;3;2;258;3;9;36;18225000000;960000
6;108000;1;1;430;3;1;36;11664000000;960000
5;87000;2;2;218;3;4;25;7569000000;960000
6;83000;1;3;218;3;1;36;6889000000;960000
4;41000;1;2;218;3;1;16;1681000000;960000
7;132000;2;2;367;3;4;49;17424000000;970000
6;130000;2;3;218;2;4;36;16900000000;970000
7;105000;3;1;367;3;9;49;11025000000;970000
5;89000;2;2;156;3;4;25;7921000000;970000
6;55000;2;1;218;3;4;36;3025000000;970000
3;30000;1;1;156;3;1;9;900000000;970000
6;121000;2;2;235;3;4;36;14641000000;975000
2;16900;1;1;156;3;1;4;285610000;975000
8;100000;2;1;367;3;4;64;10000000000;975579
3;50000;1;1;218;3;1;9;2500000000;977000
3;28000;1;1;156;3;1;9;784000000;979000
7;153000;3;2;231;3;9;49;23409000000;980000
6;123300;2;1;235;3;4;36;15202890000;980000
7;105000;2;3;235;3;4;49;11025000000;980000
6;105000;2;3;235;3;4;36;11025000000;980000
6;85000;1;1;245;3;1;36;7225000000;980000
8;82000;3;1;367;3;9;64;6724000000;980000
6;80000;3;2;367;3;9;36;6400000000;980000
4;70000;1;2;184;3;1;16;4900000000;980000
